timestamp,route_id,delay_seconds,delay_minutes,is_delayed
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,371,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,361,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,370,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,364,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
2026-06-08 04:09:46,363,0,0.0,0
