timestamp,route_id,travel_seconds,travel_minutes
2026-06-10 19:43:41,449,463,7.72
2026-06-10 19:43:41,165,69,1.15
2026-06-10 19:43:41,129,59,0.98
2026-06-10 19:43:41,198,109,1.82
2026-06-10 19:43:41,200,254,4.23
2026-06-10 19:43:41,92,49,0.82
2026-06-10 19:43:41,26,77,1.28
2026-06-10 19:43:41,93,139,2.32
2026-06-10 19:43:41,41,40,0.67
2026-06-10 19:43:41,93,84,1.4
2026-06-10 19:43:41,125,27,0.45
2026-06-10 19:43:41,61,37,0.62
2026-06-10 19:43:41,176,60,1.0
2026-06-10 19:43:41,71,41,0.68
2026-06-10 19:43:41,179,19,0.32
2026-06-10 19:43:41,165,69,1.15
2026-06-10 19:43:41,108,33,0.55
2026-06-10 19:43:41,104,55,0.92
2026-06-10 19:43:41,97,155,2.58
2026-06-10 19:43:41,174,26,0.43
2026-06-10 19:43:41,136,17,0.28
2026-06-10 19:43:41,26,34,0.57
2026-06-10 19:43:41,54,43,0.72
2026-06-10 19:43:41,102,142,2.37
2026-06-10 19:43:41,128,30,0.5
2026-06-10 19:43:41,10,39,0.65
2026-06-10 19:43:41,95,46,0.77
2026-06-10 19:43:41,128,159,2.65
2026-06-10 19:43:41,162,120,2.0
2026-06-10 19:43:41,125,137,2.28
2026-06-10 19:43:41,55,186,3.1
2026-06-10 19:43:41,189,49,0.82
2026-06-10 19:43:41,67,55,0.92
2026-06-10 19:43:41,195,32,0.53
2026-06-10 19:43:41,26,34,0.57
2026-06-10 19:43:41,747,900,15.0
2026-06-10 19:43:41,747,900,15.0
2026-06-10 19:43:41,747,1500,25.0
2026-06-10 19:43:41,108,47,0.78
2026-06-10 19:43:41,747,1260,21.0
2026-06-10 19:43:41,103,64,1.07
2026-06-10 19:43:41,204,78,1.3
2026-06-10 19:43:41,200,71,1.18
2026-06-10 19:43:41,26,77,1.28
2026-06-10 19:43:41,221,120,2.0
2026-06-10 19:43:41,150,236,3.93
2026-06-10 19:43:41,165,37,0.62
2026-06-10 19:43:41,215,131,2.18
2026-06-10 19:43:41,777,240,4.0
2026-06-10 19:43:41,193,43,0.72
2026-06-10 19:43:41,24,59,0.98
2026-06-10 19:43:41,160,50,0.83
2026-06-10 19:43:41,411,75,1.25
2026-06-10 19:43:41,193,63,1.05
2026-06-10 19:43:41,218,48,0.8
2026-06-10 19:43:41,187,107,1.78
2026-06-10 19:43:41,48,54,0.9
2026-06-10 19:43:41,470,51,0.85
2026-06-10 19:43:41,124,125,2.08
2026-06-10 19:43:41,12,47,0.78
2026-06-10 19:43:41,48,119,1.98
2026-06-10 19:43:41,80,52,0.87
2026-06-10 19:43:41,221,264,4.4
2026-06-10 19:43:41,176,60,1.0
2026-06-10 19:43:41,186,60,1.0
2026-06-10 19:43:41,61,37,0.62
2026-06-10 19:43:41,49,60,1.0
2026-06-10 19:43:41,81,29,0.48
2026-06-10 19:43:41,214,138,2.3
2026-06-10 19:43:41,113,46,0.77
2026-06-10 19:43:41,136,66,1.1
2026-06-10 19:43:41,31,243,4.05
2026-06-10 19:43:41,125,102,1.7
2026-06-10 19:43:41,94,45,0.75
2026-06-10 19:43:41,162,33,0.55
2026-06-10 19:43:41,37,37,0.62
2026-06-10 19:43:41,110,179,2.98
2026-06-10 19:43:41,29,45,0.75
2026-06-10 19:43:41,93,84,1.4
2026-06-10 19:43:41,64,102,1.7
2026-06-10 19:43:41,112,45,0.75
2026-06-10 19:43:41,17,40,0.67
2026-06-10 19:43:41,119,16,0.27
2026-06-10 19:43:41,193,63,1.05
2026-06-10 19:43:41,27,46,0.77
2026-06-10 19:43:41,747,203,3.38
2026-06-10 19:43:41,196,60,1.0
2026-06-10 19:43:41,185,53,0.88
2026-06-10 19:43:41,496,958,15.97
2026-06-10 19:43:41,127,49,0.82
2026-06-10 19:43:41,207,34,0.57
2026-06-10 19:43:41,208,186,3.1
2026-06-10 19:43:41,94,45,0.75
2026-06-10 19:43:41,50,66,1.1
2026-06-10 19:43:41,496,958,15.97
2026-06-10 19:43:41,177,15,0.25
2026-06-10 19:43:41,439,112,1.87
2026-06-10 19:43:41,74,83,1.38
2026-06-10 19:43:41,10,112,1.87
2026-06-10 19:43:41,174,360,6.0
2026-06-10 19:43:41,202,74,1.23
2026-06-10 19:43:41,35,75,1.25
2026-06-10 19:43:41,90,75,1.25
2026-06-10 19:43:41,171,74,1.23
2026-06-10 19:43:41,13,53,0.88
2026-06-10 19:43:41,56,86,1.43
2026-06-10 19:43:41,13,54,0.9
2026-06-10 19:43:41,203,269,4.48
2026-06-10 19:43:41,190,158,2.63
2026-06-10 19:43:41,160,50,0.83
2026-06-10 19:43:41,198,299,4.98
2026-06-10 19:43:41,24,52,0.87
2026-06-10 19:43:41,470,1260,21.0
2026-06-10 19:43:41,102,51,0.85
2026-06-10 19:43:41,56,86,1.43
2026-06-10 19:43:41,180,115,1.92
2026-06-10 19:43:41,180,146,2.43
2026-06-10 19:43:41,777,181,3.02
2026-06-10 19:43:41,108,33,0.55
2026-06-10 19:43:41,221,120,2.0
2026-06-10 19:43:41,24,25,0.42
2026-06-10 19:43:41,24,25,0.42
2026-06-10 19:43:41,49,121,2.02
2026-06-10 19:43:41,20,74,1.23
2026-06-10 19:43:41,192,33,0.55
2026-06-10 19:43:41,94,48,0.8
2026-06-10 19:43:41,28,20,0.33
2026-06-10 19:43:41,86,33,0.55
2026-06-10 19:43:41,139,91,1.52
2026-06-10 19:43:41,141,54,0.9
2026-06-10 19:43:41,121,26,0.43
2026-06-10 19:43:41,205,158,2.63
2026-06-10 19:43:41,121,26,0.43
2026-06-10 19:43:41,85,67,1.12
2026-06-10 19:43:41,90,16,0.27
2026-06-10 19:43:41,223,175,2.92
2026-06-10 19:43:41,201,100,1.67
2026-06-10 19:43:41,161,39,0.65
2026-06-10 19:43:41,123,120,2.0
2026-06-10 19:43:41,81,89,1.48
2026-06-10 19:43:41,187,107,1.78
2026-06-10 19:43:41,206,215,3.58
2026-06-10 19:43:41,411,1140,19.0
2026-06-10 19:43:41,747,158,2.63
2026-06-10 19:43:41,214,55,0.92
2026-06-10 19:43:41,185,53,0.88
2026-06-10 19:43:41,48,47,0.78
2026-06-10 19:43:41,209,300,5.0
2026-06-10 19:43:41,171,120,2.0
2026-06-10 19:43:41,131,21,0.35
2026-06-10 19:43:41,41,40,0.67
2026-06-10 19:43:41,150,236,3.93
2026-06-10 19:43:41,66,55,0.92
2026-06-10 19:43:41,165,69,1.15
2026-06-10 19:43:41,197,78,1.3
2026-06-10 19:43:41,36,133,2.22
2026-06-10 19:43:41,70,29,0.48
2026-06-10 19:43:41,27,156,2.6
2026-06-10 19:43:41,202,259,4.32
2026-06-10 19:43:41,150,236,3.93
2026-06-10 19:43:41,103,87,1.45
2026-06-10 19:43:41,105,141,2.35
2026-06-10 19:43:41,777,300,5.0
2026-06-10 19:43:41,92,259,4.32
2026-06-10 19:43:41,215,147,2.45
2026-06-10 19:43:41,205,42,0.7
2026-06-10 19:43:41,206,35,0.58
2026-06-10 19:43:41,37,92,1.53
2026-06-10 19:43:41,100,34,0.57
2026-06-10 19:43:41,491,73,1.22
2026-06-10 19:43:41,491,941,15.68
2026-06-10 19:43:41,165,37,0.62
2026-06-10 19:43:41,103,87,1.45
2026-06-10 19:43:41,161,184,3.07
2026-06-10 19:43:41,176,60,1.0
2026-06-10 19:43:41,22,56,0.93
2026-06-10 19:43:41,56,53,0.88
2026-06-10 19:43:41,125,137,2.28
2026-06-10 19:43:41,79,60,1.0
2026-06-10 19:43:41,18,226,3.77
2026-06-10 19:43:41,99,100,1.67
2026-06-10 19:43:41,68,86,1.43
2026-06-10 19:43:41,141,49,0.82
2026-06-10 19:43:41,95,67,1.12
2026-06-10 19:43:41,144,127,2.12
2026-06-10 19:43:41,449,60,1.0
2026-06-10 19:43:41,170,40,0.67
2026-06-10 19:43:41,72,29,0.48
2026-06-10 19:43:41,66,46,0.77
2026-06-10 19:43:41,747,900,15.0
2026-06-10 19:43:41,129,59,0.98
2026-06-10 19:43:41,144,49,0.82
2026-06-10 19:43:41,43,73,1.22
2026-06-10 19:43:41,177,49,0.82
2026-06-10 19:43:41,57,67,1.12
2026-06-10 19:43:41,57,59,0.98
2026-06-10 19:43:41,777,240,4.0
2026-06-10 19:43:41,777,181,3.02
2026-06-10 19:43:41,747,1240,20.67
2026-06-10 19:43:41,61,145,2.42
2026-06-10 19:43:41,196,60,1.0
2026-06-10 19:43:41,106,41,0.68
2026-06-10 19:43:41,22,91,1.52
2026-06-10 19:43:41,70,240,4.0
2026-06-10 19:43:41,20,180,3.0
2026-06-10 19:43:41,70,240,4.0
2026-06-10 19:43:41,164,108,1.8
2026-06-10 19:43:41,128,60,1.0
2026-06-10 19:43:41,127,49,0.82
2026-06-10 19:43:41,44,70,1.17
2026-06-10 19:43:41,129,71,1.18
2026-06-10 19:43:41,67,51,0.85
2026-06-10 19:43:41,99,100,1.67
2026-06-10 19:43:41,140,133,2.22
2026-06-10 19:43:41,47,99,1.65
2026-06-10 19:43:41,47,101,1.68
2026-06-10 19:43:41,51,47,0.78
2026-06-10 19:43:41,211,1020,17.0
2026-06-10 19:43:41,162,120,2.0
2026-06-10 19:43:41,80,105,1.75
2026-06-10 19:43:41,10,61,1.02
2026-06-10 19:43:41,777,240,4.0
2026-06-10 19:43:41,104,21,0.35
2026-06-10 19:43:41,208,71,1.18
2026-06-10 19:43:41,127,110,1.83
2026-06-10 19:43:41,230,50,0.83
2026-06-10 19:43:41,51,53,0.88
2026-06-10 19:43:41,18,91,1.52
2026-06-10 19:43:41,138,69,1.15
2026-06-10 19:43:41,141,54,0.9
2026-06-10 19:43:41,16,119,1.98
2026-06-10 19:43:41,114,62,1.03
2026-06-10 19:43:41,107,20,0.33
2026-06-10 19:43:41,170,76,1.27
2026-06-10 19:43:41,16,15,0.25
2026-06-10 19:43:41,32,57,0.95
2026-06-10 19:43:41,27,46,0.77
2026-06-10 19:43:41,34,42,0.7
2026-06-10 19:43:41,67,55,0.92
2026-06-10 19:43:41,168,52,0.87
2026-06-10 19:43:41,197,45,0.75
2026-06-10 19:43:41,79,84,1.4
2026-06-10 19:43:41,45,26,0.43
2026-06-10 19:43:41,112,71,1.18
2026-06-10 19:43:41,189,83,1.38
2026-06-10 19:43:41,190,33,0.55
2026-06-10 19:43:41,150,59,0.98
2026-06-10 19:43:41,32,69,1.15
2026-06-10 19:43:41,201,42,0.7
2026-06-10 19:43:41,57,67,1.12
2026-06-10 19:43:41,24,52,0.87
2026-06-10 19:43:41,168,67,1.12
2026-06-10 19:43:41,38,360,6.0
2026-06-10 19:43:41,113,46,0.77
2026-06-10 19:43:41,411,75,1.25
2026-06-10 19:43:41,25,51,0.85
2026-06-10 19:43:41,17,78,1.3
2026-06-10 19:43:41,38,81,1.35
2026-06-10 19:43:41,35,75,1.25
2026-06-10 19:43:41,449,463,7.72
2026-06-10 19:43:41,177,49,0.82
2026-06-10 19:43:41,198,109,1.82
2026-06-10 19:43:41,110,32,0.53
2026-06-10 19:43:41,230,184,3.07
2026-06-10 19:43:41,468,60,1.0
2026-06-10 19:43:41,165,37,0.62
2026-06-10 19:43:41,64,102,1.7
2026-06-10 19:43:41,165,69,1.15
2026-06-10 19:43:41,119,101,1.68
2026-06-10 19:43:41,50,183,3.05
2026-06-10 19:43:41,11,55,0.92
2026-06-10 19:43:41,195,143,2.38
2026-06-10 19:43:41,496,84,1.4
2026-06-10 19:43:41,195,181,3.02
2026-06-10 19:43:41,204,68,1.13
2026-06-10 19:43:41,55,57,0.95
2026-06-10 19:43:41,172,54,0.9
2026-06-10 19:43:41,97,41,0.68
2026-06-10 19:43:41,136,66,1.1
2026-06-10 19:43:41,110,179,2.98
2026-06-10 19:43:41,123,120,2.0
2026-06-10 19:43:41,47,99,1.65
2026-06-10 19:43:41,747,900,15.0
2026-06-10 19:43:41,105,44,0.73
2026-06-10 19:43:41,49,121,2.02
2026-06-10 19:43:41,179,38,0.63
2026-06-10 19:43:41,180,115,1.92
2026-06-10 19:43:41,206,215,3.58
2026-06-10 19:43:41,36,93,1.55
2026-06-10 19:43:41,86,47,0.78
2026-06-10 19:43:41,124,60,1.0
2026-06-10 19:43:41,49,60,1.0
2026-06-10 19:43:41,411,1140,19.0
2026-06-10 19:43:41,85,43,0.72
2026-06-10 19:43:41,51,39,0.65
2026-06-10 19:43:41,92,36,0.6
2026-06-10 19:43:41,172,60,1.0
2026-06-10 19:43:41,64,78,1.3
2026-06-10 19:43:41,105,141,2.35
2026-06-10 19:43:41,200,254,4.23
2026-06-10 19:43:41,468,370,6.17
2026-06-10 19:43:41,192,37,0.62
2026-06-10 19:43:41,439,90,1.5
2026-06-10 19:43:41,128,30,0.5
2026-06-10 19:43:41,214,138,2.3
2026-06-10 19:43:41,202,259,4.32
2026-06-10 19:43:41,33,45,0.75
2026-06-10 19:43:41,193,43,0.72
2026-06-10 19:43:41,121,55,0.92
2026-06-10 19:43:41,12,67,1.12
2026-06-10 19:43:41,71,96,1.6
2026-06-10 19:43:41,491,941,15.68
2026-06-10 19:43:41,119,101,1.68
2026-06-10 19:43:41,170,76,1.27
2026-06-10 19:43:41,28,30,0.5
2026-06-10 19:43:41,106,138,2.3
2026-06-10 19:43:41,218,48,0.8
2026-06-10 19:43:41,203,115,1.92
2026-06-10 19:43:41,777,240,4.0
2026-06-10 19:43:41,74,48,0.8
2026-06-10 19:43:41,164,108,1.8
2026-06-10 19:43:41,20,74,1.23
2026-06-10 19:43:41,160,50,0.83
2026-06-10 19:43:41,81,29,0.48
2026-06-10 19:43:41,164,19,0.32
2026-06-10 19:43:41,140,133,2.22
2026-06-10 19:43:41,218,96,1.6
2026-06-10 19:43:41,95,46,0.77
2026-06-10 19:43:41,48,119,1.98
2026-06-10 19:43:41,86,33,0.55
2026-06-10 19:43:41,68,77,1.28
2026-06-10 19:43:41,18,226,3.77
2026-06-10 19:43:41,28,30,0.5
2026-06-10 19:43:41,31,243,4.05
2026-06-10 19:43:41,34,71,1.18
2026-06-10 19:43:41,141,49,0.82
2026-06-10 19:43:41,44,64,1.07
2026-06-10 19:43:41,166,60,1.0
2026-06-10 19:43:41,43,25,0.42
2026-06-10 19:43:41,183,23,0.38
2026-06-10 19:43:41,165,37,0.62
2026-06-10 19:43:41,35,55,0.92
2026-06-10 19:43:41,18,91,1.52
2026-06-10 19:43:41,189,49,0.82
2026-06-10 19:43:41,186,60,1.0
2026-06-10 19:43:41,205,206,3.43
2026-06-10 19:43:41,71,55,0.92
2026-06-10 19:43:41,215,131,2.18
2026-06-10 19:43:41,24,52,0.87
2026-06-10 19:43:41,209,91,1.52
2026-06-10 19:43:41,69,54,0.9
2026-06-10 19:43:41,48,47,0.78
2026-06-10 19:43:41,121,26,0.43
2026-06-10 19:43:41,186,56,0.93
2026-06-10 19:43:41,26,34,0.57
2026-06-10 19:43:41,202,74,1.23
2026-06-10 19:43:41,131,80,1.33
2026-06-10 19:43:41,57,59,0.98
2026-06-10 19:43:41,187,48,0.8
2026-06-10 19:43:41,26,77,1.28
2026-06-10 19:43:41,211,60,1.0
2026-06-10 19:43:41,176,60,1.0
2026-06-10 19:43:41,100,78,1.3
2026-06-10 19:43:41,747,900,15.0
2026-06-10 19:43:41,138,21,0.35
2026-06-10 19:43:41,67,51,0.85
2026-06-10 19:43:41,141,54,0.9
2026-06-10 19:43:41,193,63,1.05
2026-06-10 19:43:41,94,45,0.75
2026-06-10 19:43:41,114,33,0.55
2026-06-10 19:43:41,103,87,1.45
2026-06-10 19:43:41,211,1020,17.0
2026-06-10 19:43:41,777,300,5.0
2026-06-10 19:43:41,61,37,0.62
2026-06-10 19:43:41,57,68,1.13
2026-06-10 19:43:41,161,215,3.58
2026-06-10 19:43:41,174,26,0.43
2026-06-10 19:43:41,51,47,0.78
2026-06-10 19:43:41,54,32,0.53
2026-06-10 19:43:41,37,37,0.62
2026-06-10 19:43:41,64,102,1.7
2026-06-10 19:43:41,102,142,2.37
2026-06-10 19:43:41,54,43,0.72
2026-06-10 19:43:41,136,66,1.1
2026-06-10 19:43:41,161,39,0.65
2026-06-10 19:43:41,124,125,2.08
2026-06-10 19:43:41,747,203,3.38
2026-06-10 19:43:41,470,51,0.85
2026-06-10 19:43:41,41,53,0.88
2026-06-10 19:43:41,105,141,2.35
2026-06-10 19:43:41,12,47,0.78
2026-06-10 19:43:41,11,14,0.23
2026-06-10 19:43:41,136,17,0.28
2026-06-10 19:43:41,200,71,1.18
2026-06-10 19:43:41,119,16,0.27
2026-06-10 19:43:41,49,121,2.02
2026-06-10 19:43:41,80,52,0.87
2026-06-10 19:43:41,97,155,2.58
2026-06-10 19:43:41,162,33,0.55
2026-06-10 19:43:41,51,39,0.65
2026-06-10 19:43:41,50,66,1.1
2026-06-10 19:43:41,112,45,0.75
2026-06-10 19:43:41,108,47,0.78
2026-06-10 19:43:41,24,25,0.42
2026-06-10 19:43:41,55,57,0.95
2026-06-10 19:43:41,190,158,2.63
2026-06-10 19:43:41,470,1260,21.0
2026-06-10 19:43:41,102,51,0.85
2026-06-10 19:43:41,189,83,1.38
2026-06-10 19:43:41,777,240,4.0
2026-06-10 19:43:41,103,64,1.07
2026-06-10 19:43:41,104,55,0.92
2026-06-10 19:43:41,187,107,1.78
2026-06-10 19:43:41,208,186,3.1
2026-06-10 19:43:41,81,89,1.48
2026-06-10 19:43:41,204,78,1.3
2026-06-10 19:43:41,439,112,1.87
2026-06-10 19:43:41,20,180,3.0
2026-06-10 19:43:41,93,139,2.32
2026-06-10 19:43:41,17,40,0.67
2026-06-10 19:43:41,165,69,1.15
2026-06-10 19:43:41,13,54,0.9
2026-06-10 19:43:41,171,74,1.23
2026-06-10 19:43:41,139,91,1.52
2026-06-10 19:43:41,198,299,4.98
2026-06-10 19:43:41,221,264,4.4
2026-06-10 19:43:41,36,133,2.22
2026-06-10 19:43:41,80,105,1.75
2026-06-10 19:43:41,105,44,0.73
2026-06-10 19:43:41,13,53,0.88
2026-06-10 19:43:41,37,92,1.53
2026-06-10 19:43:41,27,156,2.6
2026-06-10 19:43:41,70,29,0.48
2026-06-10 19:43:41,150,59,0.98
2026-06-10 19:43:41,192,33,0.55
2026-06-10 19:43:41,212,92,1.53
2026-06-10 19:43:41,177,15,0.25
2026-06-10 19:43:41,160,50,0.83
2026-06-10 19:43:41,201,100,1.67
2026-06-10 19:43:41,197,78,1.3
2026-06-10 19:43:41,90,16,0.27
2026-06-10 19:43:41,166,41,0.68
2026-06-10 19:43:41,176,60,1.0
2026-06-10 19:43:41,203,269,4.48
2026-06-10 19:43:41,106,138,2.3
2026-06-10 19:43:41,94,48,0.8
2026-06-10 19:43:41,131,21,0.35
2026-06-10 19:43:41,496,958,15.97
2026-06-10 19:43:41,215,147,2.45
2026-06-10 19:43:41,171,120,2.0
2026-06-10 19:43:41,92,259,4.32
2026-06-10 19:43:41,172,54,0.9
2026-06-10 19:43:41,206,35,0.58
2026-06-10 19:43:41,205,42,0.7
2026-06-10 19:43:41,44,70,1.17
2026-06-10 19:43:41,214,55,0.92
2026-06-10 19:43:41,18,226,3.77
2026-06-10 19:43:41,67,55,0.92
2026-06-10 19:43:41,66,55,0.92
2026-06-10 19:43:41,112,71,1.18
2026-06-10 19:43:41,144,49,0.82
2026-06-10 19:43:41,36,93,1.55
2026-06-10 19:43:41,61,145,2.42
2026-06-10 19:43:41,56,53,0.88
2026-06-10 19:43:41,141,54,0.9
2026-06-10 19:43:41,68,86,1.43
2026-06-10 19:43:41,141,49,0.82
2026-06-10 19:43:41,496,84,1.4
2026-06-10 19:43:41,449,60,1.0
2026-06-10 19:43:41,209,300,5.0
2026-06-10 19:43:41,95,67,1.12
2026-06-10 19:43:41,144,127,2.12
2026-06-10 19:43:41,22,56,0.93
2026-06-10 19:43:41,128,60,1.0
2026-06-10 19:43:41,170,40,0.67
2026-06-10 19:43:41,100,34,0.57
2026-06-10 19:43:41,10,61,1.02
2026-06-10 19:43:41,103,87,1.45
2026-06-10 19:43:41,172,60,1.0
2026-06-10 19:43:41,105,141,2.35
2026-06-10 19:43:41,107,20,0.33
2026-06-10 19:43:41,106,41,0.68
2026-06-10 19:43:41,97,41,0.68
2026-06-10 19:43:41,32,57,0.95
2026-06-10 19:43:41,22,91,1.52
2026-06-10 19:43:41,208,71,1.18
2026-06-10 19:43:41,32,69,1.15
2026-06-10 19:43:41,66,46,0.77
2026-06-10 19:43:41,168,52,0.87
2026-06-10 19:43:41,51,39,0.65
2026-06-10 19:43:41,25,51,0.85
2026-06-10 19:43:41,64,102,1.7
2026-06-10 19:43:41,129,71,1.18
2026-06-10 19:43:41,127,110,1.83
2026-06-10 19:43:41,20,74,1.23
2026-06-10 19:43:41,104,21,0.35
2026-06-10 19:43:41,201,42,0.7
2026-06-10 19:43:41,229,53,0.88
2026-06-10 19:43:41,165,69,1.15
2026-06-10 19:43:41,67,60,1.0
2026-06-10 19:43:41,110,32,0.53
2026-06-10 19:43:41,121,26,0.43
2026-06-10 19:43:41,49,121,2.02
2026-06-10 19:43:41,114,62,1.03
2026-06-10 19:43:41,45,26,0.43
2026-06-10 19:43:41,197,60,1.0
2026-06-10 19:43:41,16,119,1.98
2026-06-10 19:43:41,113,71,1.18
2026-06-10 19:43:41,105,141,2.35
2026-06-10 19:43:41,138,69,1.15
2026-06-10 19:43:41,195,181,3.02
2026-06-10 19:43:41,48,47,0.78
2026-06-10 19:43:41,55,57,0.95
2026-06-10 19:43:41,16,15,0.25
2026-06-10 19:43:41,195,143,2.38
2026-06-10 19:43:41,121,55,0.92
2026-06-10 19:43:41,48,119,1.98
2026-06-10 19:43:41,468,60,1.0
2026-06-10 19:43:41,168,67,1.12
2026-06-10 19:43:41,179,19,0.32
2026-06-10 19:43:41,18,114,1.9
2026-06-10 19:43:41,161,245,4.08
2026-06-10 19:43:41,38,81,1.35
2026-06-10 19:43:41,64,78,1.3
2026-06-10 19:43:41,123,25,0.42
2026-06-10 19:43:41,38,360,6.0
2026-06-10 19:43:41,190,33,0.55
2026-06-10 19:43:41,17,78,1.3
2026-06-10 19:43:41,12,67,1.12
2026-06-10 19:43:41,186,60,1.0
2026-06-10 19:43:41,11,55,0.92
2026-06-10 19:43:41,105,44,0.73
2026-06-10 19:43:41,86,47,0.78
2026-06-10 19:43:41,47,101,1.68
2026-06-10 19:43:41,44,64,1.07
2026-06-10 19:43:41,229,149,2.48
2026-06-10 19:43:41,777,300,5.0
2026-06-10 19:43:41,192,37,0.62
2026-06-10 19:43:41,439,90,1.5
2026-06-10 19:43:41,85,67,1.12
2026-06-10 19:43:41,18,226,3.77
2026-06-10 19:43:41,468,370,6.17
2026-06-10 19:43:41,33,45,0.75
2026-06-10 19:43:41,90,75,1.25
2026-06-10 19:43:41,189,103,1.72
2026-06-10 19:43:41,496,958,15.97
2026-06-10 19:43:41,185,72,1.2
2026-06-10 19:43:41,34,42,0.7
2026-06-10 19:43:41,218,96,1.6
2026-06-10 19:43:41,72,29,0.48
2026-06-10 19:43:41,67,60,1.0
2026-06-10 19:43:41,80,105,1.75
2026-06-10 19:43:41,69,54,0.9
2026-06-10 19:43:41,125,45,0.75
2026-06-10 19:43:41,44,30,0.5
2026-06-10 19:43:41,55,32,0.53
2026-06-10 19:53:42,225,44,0.73
2026-06-10 19:53:42,51,60,1.0
2026-06-10 19:53:42,777,29,0.48
2026-06-10 19:53:42,86,42,0.7
2026-06-10 19:53:42,140,35,0.58
2026-06-10 19:53:42,206,57,0.95
2026-06-10 19:53:42,27,47,0.78
2026-06-10 19:53:42,24,60,1.0
2026-06-10 19:53:42,68,27,0.45
2026-06-10 19:53:42,86,43,0.72
2026-06-10 19:53:42,110,28,0.47
2026-06-10 19:53:42,128,42,0.7
2026-06-10 19:53:42,95,26,0.43
2026-06-10 19:53:42,104,91,1.52
2026-06-10 19:53:42,141,21,0.35
2026-06-10 19:53:42,32,85,1.42
2026-06-10 19:53:42,128,84,1.4
2026-06-10 19:53:42,26,36,0.6
2026-06-10 19:53:42,186,14,0.23
2026-06-10 19:53:42,186,38,0.63
2026-06-10 19:53:42,202,18,0.3
2026-06-10 19:53:42,183,53,0.88
2026-06-10 19:53:42,110,65,1.08
2026-06-10 19:53:42,105,96,1.6
2026-06-10 19:53:42,85,63,1.05
2026-06-10 19:53:42,63,127,2.12
2026-06-10 19:53:42,57,28,0.47
2026-06-10 19:53:42,103,26,0.43
2026-06-10 19:53:42,45,37,0.62
2026-06-10 19:53:42,18,78,1.3
2026-06-10 19:53:42,90,37,0.62
2026-06-10 19:53:42,138,70,1.17
2026-06-10 19:53:42,121,26,0.43
2026-06-10 19:53:42,57,67,1.12
2026-06-10 19:53:42,165,79,1.32
2026-06-10 19:53:42,187,48,0.8
2026-06-10 19:53:42,112,33,0.55
2026-06-10 19:53:42,79,39,0.65
2026-06-10 19:53:42,129,82,1.37
2026-06-10 19:53:42,17,71,1.18
2026-06-10 19:53:42,186,41,0.68
2026-06-10 19:53:42,20,74,1.23
2026-06-10 19:53:42,61,50,0.83
2026-06-10 19:53:42,18,53,0.88
2026-06-10 19:53:42,18,47,0.78
2026-06-10 19:53:42,215,53,0.88
2026-06-10 19:53:42,439,33,0.55
2026-06-10 19:53:42,86,32,0.53
2026-06-10 19:53:42,139,38,0.63
2026-06-10 19:53:42,211,62,1.03
2026-06-10 19:53:42,208,30,0.5
2026-06-10 19:53:42,177,15,0.25
2026-06-10 19:53:42,24,56,0.93
2026-06-10 19:53:42,107,20,0.33
2026-06-10 19:53:42,49,41,0.68
2026-06-10 19:53:42,162,27,0.45
2026-06-10 19:53:42,33,30,0.5
2026-06-10 19:53:42,103,45,0.75
2026-06-10 19:53:42,94,57,0.95
2026-06-10 19:53:42,10,91,1.52
2026-06-10 19:53:42,189,38,0.63
2026-06-10 19:53:42,171,58,0.97
2026-06-10 19:53:42,195,55,0.92
2026-06-10 19:53:42,90,75,1.25
2026-06-10 19:53:42,480,142,2.37
2026-06-10 19:53:42,125,45,0.75
2026-06-10 19:53:42,51,97,1.62
2026-06-10 19:53:42,48,37,0.62
2026-06-10 19:53:42,18,43,0.72
2026-06-10 19:53:42,107,24,0.4
2026-06-10 19:53:42,70,26,0.43
2026-06-10 19:53:42,105,46,0.77
2026-06-10 19:53:42,48,228,3.8
2026-06-10 19:53:42,203,47,0.78
2026-06-10 19:53:42,468,38,0.63
2026-06-10 19:53:42,195,35,0.58
2026-06-10 19:53:42,460,34,0.57
2026-06-10 19:53:42,33,34,0.57
2026-06-10 19:53:42,123,25,0.42
2026-06-10 19:53:42,124,88,1.47
2026-06-10 19:53:42,69,104,1.73
2026-06-10 19:53:42,43,27,0.45
2026-06-10 19:53:42,51,48,0.8
2026-06-10 19:53:42,45,60,1.0
2026-06-10 19:53:42,18,99,1.65
2026-06-10 19:53:42,206,62,1.03
2026-06-10 19:53:42,16,15,0.25
2026-06-10 19:53:42,121,45,0.75
2026-06-10 19:53:42,420,59,0.98
2026-06-10 19:53:42,26,39,0.65
2026-06-10 19:53:42,197,28,0.47
2026-06-10 19:53:42,80,92,1.53
2026-06-10 19:53:42,121,71,1.18
2026-06-10 19:53:42,193,23,0.38
2026-06-10 19:53:42,496,44,0.73
2026-06-10 19:53:42,24,95,1.58
2026-06-10 19:53:42,16,119,1.98
2026-06-10 19:53:42,17,36,0.6
2026-06-10 19:53:42,161,49,0.82
2026-06-10 19:53:42,20,108,1.8
2026-06-10 19:53:42,165,59,0.98
2026-06-10 19:53:42,202,64,1.07
2026-06-10 19:53:42,221,48,0.8
2026-06-10 19:53:42,128,30,0.5
2026-06-10 19:53:42,81,34,0.57
2026-06-10 19:53:42,114,64,1.07
2026-06-10 19:53:42,10,66,1.1
2026-06-10 19:53:42,121,51,0.85
2026-06-10 19:53:42,13,54,0.9
